txn_id,timestamp,sender_id,receiver_id,amount,merchant,city,status
TXN571481,2026-06-10 18:30:06,USR4473,USR8795,16477.6,Myntra,Bangalore,PENDING
TXN491466,2026-06-10 18:30:06,USR9773,USR7379,40655.57,IRCTC,Delhi,SUCCESS
TXN620014,2026-06-10 18:30:06,USR1814,USR4482,2232.29,Flipkart,Mumbai,PENDING
TXN398568,2026-06-10 18:30:06,USR8553,USR5487,48265.1,Zomato,Mumbai,SUCCESS
TXN330487,2026-06-10 18:30:06,USR1011,USR8381,38383.44,Zomato,Bangalore,SUCCESS
TXN749301,2026-06-10 18:30:06,USR1988,USR1996,40099.63,Flipkart,Hyderabad,PENDING
TXN814938,2026-06-10 18:30:06,USR3894,USR2750,11181.73,IRCTC,Bangalore,SUCCESS
TXN368258,2026-06-10 18:30:06,USR6265,USR3091,7227.45,BigBasket,Pune,FAILED
TXN733068,2026-06-10 18:30:06,USR6654,USR1556,19131.37,Swiggy,Delhi,FAILED
TXN663929,2026-06-10 18:30:06,USR8519,USR7555,22773.0,BigBasket,Pune,PENDING
TXN519849,2026-06-10 18:30:06,USR5769,USR1260,11142.66,BigBasket,Hyderabad,SUCCESS
TXN140004,2026-06-10 18:30:06,USR7008,USR7389,16208.52,Zomato,Pune,SUCCESS
TXN143528,2026-06-10 18:30:06,USR7650,USR4729,16666.58,Amazon,Chennai,SUCCESS
TXN198648,2026-06-10 18:30:06,USR2229,USR1076,25426.78,Myntra,Pune,FAILED
TXN764189,2026-06-10 18:30:06,USR6360,USR8480,11447.4,Flipkart,Pune,PENDING
TXN139717,2026-06-10 18:30:06,USR4328,USR8364,11353.13,Swiggy,Chennai,PENDING
TXN836146,2026-06-10 18:30:06,USR4033,USR3521,23919.31,Flipkart,Mumbai,SUCCESS
TXN984259,2026-06-10 18:30:06,USR3195,USR4891,23601.11,Swiggy,Chennai,SUCCESS
TXN208131,2026-06-10 18:30:06,USR9734,USR9165,35710.3,IRCTC,Chennai,FAILED
TXN556077,2026-06-10 18:30:06,USR9456,USR6795,36615.87,Swiggy,Delhi,SUCCESS
TXN239917,2026-06-10 18:30:06,USR5893,USR1174,7164.96,BigBasket,Bangalore,PENDING
TXN571061,2026-06-10 18:30:06,USR3836,USR2535,15887.48,Swiggy,Mumbai,FAILED
TXN481225,2026-06-10 18:30:06,USR2670,USR7451,36689.21,Flipkart,Pune,FAILED
TXN361601,2026-06-10 18:30:06,USR2314,USR2669,3867.25,IRCTC,Delhi,FAILED
TXN556827,2026-06-10 18:30:06,USR2669,USR2830,17093.46,Zomato,Pune,SUCCESS
TXN261773,2026-06-10 18:30:06,USR5925,USR4806,37536.72,Zomato,Bangalore,PENDING
TXN733387,2026-06-10 18:30:06,USR4556,USR2881,49921.67,IRCTC,Bangalore,PENDING
TXN653446,2026-06-10 18:30:06,USR8400,USR8222,19603.03,Swiggy,Hyderabad,PENDING
TXN536957,2026-06-10 18:30:06,USR1989,USR6176,8189.69,Swiggy,Hyderabad,PENDING
TXN684516,2026-06-10 18:30:06,USR4352,USR5410,13380.71,BigBasket,Delhi,SUCCESS
TXN905838,2026-06-10 18:30:06,USR1217,USR9624,14980.1,Flipkart,Mumbai,PENDING
TXN683899,2026-06-10 18:30:06,USR7320,USR8576,35476.03,Flipkart,Chennai,SUCCESS
TXN849427,2026-06-10 18:30:06,USR3191,USR7133,16950.25,IRCTC,Hyderabad,SUCCESS
TXN540209,2026-06-10 18:30:06,USR7898,USR7646,17789.25,Amazon,Delhi,FAILED
TXN408315,2026-06-10 18:30:06,USR4477,USR2396,48716.95,Myntra,Chennai,SUCCESS
TXN506984,2026-06-10 18:30:06,USR2006,USR3680,24247.1,Zomato,Mumbai,PENDING
TXN966086,2026-06-10 18:30:06,USR5336,USR6266,5258.62,IRCTC,Pune,PENDING
TXN648251,2026-06-10 18:30:06,USR3345,USR8846,15445.34,Zomato,Bangalore,SUCCESS
TXN946223,2026-06-10 18:30:06,USR9910,USR1379,15676.79,BigBasket,Mumbai,SUCCESS
TXN330388,2026-06-10 18:30:06,USR2709,USR8510,46601.57,BigBasket,Hyderabad,FAILED
TXN844910,2026-06-10 18:30:06,USR6115,USR8661,48115.27,Amazon,Bangalore,PENDING
TXN711710,2026-06-10 18:30:06,USR5335,USR3579,44599.36,BigBasket,Delhi,SUCCESS
TXN664781,2026-06-10 18:30:06,USR5687,USR9094,15246.62,Amazon,Delhi,FAILED
TXN801365,2026-06-10 18:30:06,USR8789,USR8451,13477.05,Amazon,Mumbai,PENDING
TXN975698,2026-06-10 18:30:06,USR2762,USR3428,1395.43,Flipkart,Delhi,FAILED
TXN158219,2026-06-10 18:30:06,USR3249,USR5312,28761.54,IRCTC,Chennai,FAILED
TXN192844,2026-06-10 18:30:06,USR6891,USR6572,24406.51,IRCTC,Mumbai,SUCCESS
TXN971574,2026-06-10 18:30:06,USR9629,USR2757,41717.65,IRCTC,Pune,FAILED
TXN375504,2026-06-10 18:30:06,USR5104,USR3108,22378.05,Myntra,Bangalore,FAILED
TXN440192,2026-06-10 18:30:06,USR8407,USR6914,11643.11,Myntra,Bangalore,PENDING
TXN320320,2026-06-10 18:30:06,USR8188,USR4880,30074.73,BigBasket,Delhi,PENDING
TXN396182,2026-06-10 18:30:06,USR9090,USR5805,26880.48,IRCTC,Chennai,PENDING
TXN173034,2026-06-10 18:30:06,USR2296,USR9427,41169.64,Amazon,Delhi,PENDING
TXN698304,2026-06-10 18:30:06,USR6206,USR5165,12561.95,Flipkart,Chennai,PENDING
TXN148071,2026-06-10 18:30:06,USR8189,USR5243,5272.63,Flipkart,Hyderabad,FAILED
TXN444081,2026-06-10 18:30:06,USR7416,USR7836,26470.62,Amazon,Delhi,PENDING
TXN463894,2026-06-10 18:30:06,USR4720,USR9651,41907.58,Swiggy,Chennai,SUCCESS
TXN718630,2026-06-10 18:30:06,USR6154,USR7823,26092.35,Amazon,Mumbai,PENDING
TXN894636,2026-06-10 18:30:06,USR5642,USR2312,46836.14,BigBasket,Bangalore,SUCCESS
TXN668800,2026-06-10 18:30:06,USR6220,USR4910,27625.12,Myntra,Delhi,FAILED
TXN247239,2026-06-10 18:30:06,USR4030,USR9677,31798.12,BigBasket,Delhi,PENDING
TXN526542,2026-06-10 18:30:06,USR4566,USR9014,6770.88,BigBasket,Hyderabad,SUCCESS
TXN274519,2026-06-10 18:30:06,USR8887,USR3577,34124.6,IRCTC,Hyderabad,FAILED
TXN630884,2026-06-10 18:30:06,USR8038,USR9088,3447.56,Amazon,Bangalore,SUCCESS
TXN660702,2026-06-10 18:30:06,USR4549,USR5815,14286.39,Myntra,Delhi,SUCCESS
TXN904431,2026-06-10 18:30:06,USR1558,USR2742,21011.71,Amazon,Hyderabad,PENDING
TXN661709,2026-06-10 18:30:06,USR7256,USR2363,48201.9,BigBasket,Bangalore,SUCCESS
TXN112650,2026-06-10 18:30:06,USR2908,USR3922,30936.46,Swiggy,Mumbai,FAILED
TXN772239,2026-06-10 18:30:06,USR6106,USR9139,35967.76,BigBasket,Chennai,PENDING
TXN846186,2026-06-10 18:30:06,USR7301,USR8070,31192.43,IRCTC,Delhi,PENDING
TXN687573,2026-06-10 18:30:06,USR9667,USR6127,20554.24,IRCTC,Bangalore,SUCCESS
TXN396947,2026-06-10 18:30:06,USR1886,USR6194,46941.54,IRCTC,Pune,FAILED
TXN855588,2026-06-10 18:30:06,USR8467,USR3864,19325.02,Myntra,Hyderabad,FAILED
TXN437277,2026-06-10 18:30:06,USR6851,USR2764,28120.15,Zomato,Pune,SUCCESS
TXN276200,2026-06-10 18:30:06,USR3131,USR2255,22594.5,Myntra,Mumbai,SUCCESS
TXN469337,2026-06-10 18:30:06,USR3392,USR4600,19205.78,IRCTC,Delhi,FAILED
TXN561840,2026-06-10 18:30:06,USR7566,USR3097,9331.12,Zomato,Pune,PENDING
TXN351944,2026-06-10 18:30:06,USR1461,USR4561,1154.64,Swiggy,Delhi,PENDING
TXN997436,2026-06-10 18:30:06,USR5147,USR9905,11272.31,Zomato,Chennai,SUCCESS
TXN410032,2026-06-10 18:30:06,USR8294,USR9419,15721.19,Flipkart,Hyderabad,PENDING
TXN490157,2026-06-10 18:30:06,USR9383,USR4119,39497.83,IRCTC,Bangalore,PENDING
TXN109316,2026-06-10 18:30:06,USR9660,USR8412,21222.12,Swiggy,Bangalore,FAILED
TXN526025,2026-06-10 18:30:06,USR5420,USR7733,41626.05,Zomato,Pune,FAILED
TXN825763,2026-06-10 18:30:06,USR8495,USR8594,27086.95,Myntra,Pune,FAILED
TXN347622,2026-06-10 18:30:06,USR1539,USR9297,32064.12,IRCTC,Pune,FAILED
TXN633994,2026-06-10 18:30:06,USR7142,USR5285,23281.37,Amazon,Delhi,SUCCESS
TXN467083,2026-06-10 18:30:06,USR1445,USR6450,49365.21,Swiggy,Chennai,PENDING
TXN335011,2026-06-10 18:30:06,USR5004,USR1442,6881.19,Amazon,Mumbai,FAILED
TXN455476,2026-06-10 18:30:06,USR7389,USR8903,27039.87,Amazon,Hyderabad,FAILED
TXN743089,2026-06-10 18:30:06,USR1887,USR2331,29401.36,BigBasket,Hyderabad,PENDING
TXN161412,2026-06-10 18:30:06,USR5677,USR1917,70.92,IRCTC,Delhi,PENDING
TXN429408,2026-06-10 18:30:06,USR3057,USR3853,34694.26,BigBasket,Bangalore,SUCCESS
TXN178814,2026-06-10 18:30:06,USR6867,USR6770,42596.2,Myntra,Mumbai,PENDING
TXN830367,2026-06-10 18:30:06,USR9238,USR5098,42945.66,Zomato,Delhi,SUCCESS
TXN552107,2026-06-10 18:30:06,USR8146,USR3289,21686.84,BigBasket,Hyderabad,PENDING
TXN588908,2026-06-10 18:30:06,USR8848,USR9536,47755.83,IRCTC,Hyderabad,FAILED
TXN217597,2026-06-10 18:30:06,USR4950,USR4671,15828.51,BigBasket,Mumbai,SUCCESS
TXN588270,2026-06-10 18:30:06,USR8472,USR9972,48247.01,Swiggy,Delhi,FAILED
TXN581842,2026-06-10 18:30:06,USR3762,USR2835,18409.49,Swiggy,Pune,PENDING
TXN833171,2026-06-10 18:30:06,USR9265,USR2135,41148.67,Amazon,Bangalore,SUCCESS
TXN754779,2026-06-10 18:30:06,USR4516,USR7626,13329.16,Flipkart,Mumbai,PENDING
TXN365017,2026-06-10 18:30:06,USR1815,USR7485,566.98,Flipkart,Hyderabad,PENDING
TXN566394,2026-06-10 18:30:06,USR7897,USR9500,23806.57,BigBasket,Mumbai,FAILED
TXN924696,2026-06-10 18:30:06,USR3356,USR9333,1565.29,Swiggy,Delhi,FAILED
TXN205411,2026-06-10 18:30:06,USR2117,USR5329,49487.09,Myntra,Bangalore,FAILED
TXN217712,2026-06-10 18:30:06,USR9963,USR1079,24235.37,Flipkart,Pune,PENDING
TXN918880,2026-06-10 18:30:06,USR8713,USR3684,24472.6,Swiggy,Pune,FAILED
TXN822039,2026-06-10 18:30:06,USR2220,USR8548,24664.34,Amazon,Pune,SUCCESS
TXN620838,2026-06-10 18:30:06,USR2810,USR3905,25018.68,IRCTC,Hyderabad,PENDING
TXN876910,2026-06-10 18:30:06,USR6893,USR6755,45453.62,BigBasket,Pune,SUCCESS
TXN974606,2026-06-10 18:30:06,USR7978,USR4502,45714.41,Zomato,Chennai,FAILED
TXN740241,2026-06-10 18:30:06,USR3539,USR3988,19295.68,BigBasket,Delhi,FAILED
TXN960500,2026-06-10 18:30:06,USR5576,USR7515,39895.95,BigBasket,Hyderabad,SUCCESS
TXN434966,2026-06-10 18:30:06,USR2942,USR4943,4654.46,Flipkart,Hyderabad,SUCCESS
TXN329917,2026-06-10 18:30:06,USR3600,USR5957,36610.51,Myntra,Chennai,FAILED
TXN884451,2026-06-10 18:30:06,USR4338,USR4379,11778.27,Zomato,Chennai,PENDING
TXN492056,2026-06-10 18:30:06,USR8667,USR6522,23407.84,Swiggy,Delhi,PENDING
TXN923808,2026-06-10 18:30:06,USR5877,USR5810,29721.46,Swiggy,Chennai,PENDING
TXN932845,2026-06-10 18:30:06,USR7951,USR7039,45868.29,Swiggy,Delhi,SUCCESS
TXN199927,2026-06-10 18:30:06,USR1797,USR5914,23266.27,Amazon,Mumbai,FAILED
TXN971216,2026-06-10 18:30:06,USR5529,USR2091,42966.0,BigBasket,Bangalore,PENDING
TXN838134,2026-06-10 18:30:06,USR5897,USR1352,9613.98,IRCTC,Delhi,SUCCESS
TXN427837,2026-06-10 18:30:06,USR4385,USR5007,20701.46,Swiggy,Bangalore,PENDING
TXN707647,2026-06-10 18:30:06,USR9247,USR1207,33637.83,IRCTC,Pune,FAILED
TXN211529,2026-06-10 18:30:06,USR9678,USR1008,35569.94,Amazon,Mumbai,PENDING
TXN979681,2026-06-10 18:30:06,USR2287,USR6351,18003.0,IRCTC,Chennai,FAILED
TXN536365,2026-06-10 18:30:06,USR7260,USR1878,33088.51,Amazon,Mumbai,PENDING
TXN668339,2026-06-10 18:30:06,USR7439,USR7701,36532.56,Swiggy,Mumbai,PENDING
TXN894119,2026-06-10 18:30:06,USR2517,USR1457,14800.59,BigBasket,Hyderabad,FAILED
TXN904312,2026-06-10 18:30:06,USR9029,USR6452,28694.06,BigBasket,Bangalore,SUCCESS
TXN635178,2026-06-10 18:30:06,USR7047,USR2580,24990.71,Myntra,Chennai,SUCCESS
TXN805731,2026-06-10 18:30:06,USR1136,USR9817,37668.61,IRCTC,Chennai,PENDING
TXN195502,2026-06-10 18:30:06,USR8072,USR2769,19580.43,IRCTC,Chennai,FAILED
TXN716278,2026-06-10 18:30:06,USR2183,USR9391,20044.69,Myntra,Delhi,SUCCESS
TXN977498,2026-06-10 18:30:06,USR6938,USR7074,27308.52,Swiggy,Delhi,SUCCESS
TXN555225,2026-06-10 18:30:06,USR4089,USR9056,28852.29,IRCTC,Bangalore,FAILED
TXN219862,2026-06-10 18:30:06,USR8200,USR8072,22867.33,Flipkart,Hyderabad,FAILED
TXN227278,2026-06-10 18:30:06,USR7300,USR1056,46013.71,Zomato,Delhi,FAILED
TXN839771,2026-06-10 18:30:06,USR9368,USR3424,43708.4,BigBasket,Hyderabad,PENDING
TXN343904,2026-06-10 18:30:06,USR3553,USR2665,1496.64,Swiggy,Delhi,SUCCESS
TXN305550,2026-06-10 18:30:06,USR5406,USR5066,43135.9,Myntra,Mumbai,FAILED
TXN675246,2026-06-10 18:30:06,USR7720,USR2631,49709.26,Amazon,Bangalore,FAILED
TXN367066,2026-06-10 18:30:06,USR4439,USR4636,34235.32,Myntra,Mumbai,PENDING
TXN329246,2026-06-10 18:30:06,USR2722,USR8451,156.39,Myntra,Bangalore,PENDING
TXN946775,2026-06-10 18:30:06,USR5517,USR9720,14143.55,Flipkart,Mumbai,SUCCESS
TXN240111,2026-06-10 18:30:06,USR3564,USR2453,35315.0,Amazon,Delhi,PENDING
TXN289681,2026-06-10 18:30:06,USR9317,USR3410,18330.57,Swiggy,Pune,PENDING
TXN742229,2026-06-10 18:30:06,USR1351,USR3029,44734.22,Zomato,Pune,FAILED
TXN395902,2026-06-10 18:30:06,USR9984,USR5510,25556.91,Flipkart,Pune,PENDING
TXN117820,2026-06-10 18:30:06,USR1136,USR2603,19667.33,Myntra,Delhi,FAILED
TXN173477,2026-06-10 18:30:06,USR5348,USR9384,34665.16,Amazon,Bangalore,FAILED
TXN420319,2026-06-10 18:30:06,USR9839,USR1541,6399.39,Amazon,Hyderabad,SUCCESS
TXN498305,2026-06-10 18:30:06,USR8634,USR5405,34150.8,Amazon,Pune,PENDING
TXN692710,2026-06-10 18:30:06,USR6196,USR6024,18422.78,Swiggy,Pune,FAILED
TXN196246,2026-06-10 18:30:06,USR7451,USR1900,16916.22,IRCTC,Pune,SUCCESS
TXN628244,2026-06-10 18:30:06,USR5124,USR9468,3583.13,Myntra,Pune,PENDING
TXN383116,2026-06-10 18:30:06,USR1484,USR3971,17453.73,BigBasket,Mumbai,PENDING
TXN947874,2026-06-10 18:30:06,USR6750,USR3931,34591.11,Zomato,Chennai,SUCCESS
TXN612119,2026-06-10 18:30:06,USR4564,USR1592,42495.9,Myntra,Delhi,PENDING
TXN280242,2026-06-10 18:30:06,USR9774,USR4551,45012.85,Myntra,Pune,FAILED
TXN946534,2026-06-10 18:30:06,USR2449,USR7658,18630.08,IRCTC,Bangalore,FAILED
TXN985433,2026-06-10 18:30:06,USR9592,USR5110,41466.48,Zomato,Mumbai,SUCCESS
TXN221021,2026-06-10 18:30:06,USR5436,USR4981,5818.73,IRCTC,Mumbai,PENDING
TXN250253,2026-06-10 18:30:06,USR3395,USR3560,7842.87,Myntra,Bangalore,PENDING
TXN831240,2026-06-10 18:30:06,USR2486,USR1549,40023.92,Swiggy,Pune,FAILED
TXN619349,2026-06-10 18:30:06,USR4846,USR5306,40492.86,Swiggy,Pune,FAILED
TXN913041,2026-06-10 18:30:06,USR9555,USR8859,40781.42,IRCTC,Delhi,FAILED
TXN660312,2026-06-10 18:30:06,USR5307,USR1417,23909.86,Zomato,Hyderabad,FAILED
TXN938340,2026-06-10 18:30:06,USR8084,USR1586,47645.98,Flipkart,Mumbai,PENDING
TXN999105,2026-06-10 18:30:06,USR7889,USR8149,49502.71,IRCTC,Pune,PENDING
TXN968088,2026-06-10 18:30:06,USR9515,USR5911,8588.69,Zomato,Pune,PENDING
TXN795766,2026-06-10 18:30:06,USR5722,USR5397,32690.67,BigBasket,Chennai,PENDING
TXN314805,2026-06-10 18:30:06,USR5079,USR7134,44871.35,Amazon,Delhi,SUCCESS
TXN516784,2026-06-10 18:30:06,USR4337,USR6161,35171.53,Amazon,Delhi,SUCCESS
TXN100493,2026-06-10 18:30:06,USR2002,USR7871,43143.8,Amazon,Chennai,FAILED
TXN702267,2026-06-10 18:30:06,USR7216,USR3347,17255.42,Swiggy,Pune,FAILED
